cluster_id	pathway	confidence	cluster_summary	best_feature	gene	gene_type	priority	description	effect_size	pval	neg_log10_pval	phate_0	phate_1
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	DHX37	established			0.5703246593475342	0.0002	3.6989700043360187	-0.0881585416019973	-0.0113950280028448
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	DDX21	established			0.1128798052668571	0.3216	0.4926839599235864	-0.0847692341149517	0.0062058913867049
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	UTP14A	established			0.4083461165428161	0.0246	1.609064892896621	-0.0401514442447278	0.0056451983494638
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	BUD23	established			0.4659913182258606	0.0		-0.0757054031557298	-0.0055554237281929
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	NOP14	established			0.6408406496047974	0.0		-0.060296669226925	-0.0034478047113055
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	WDR43	established			0.4708690643310547	0.0044	2.3565473235138126	-0.092779511587049	-0.0034558528316481
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	EIF3B	established			0.3676780164241791	0.008	2.0969100130080562	-0.0925507124013428	-0.0188706763635371
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	EIF3A	established			0.258290946483612	0.025	1.6020599913279623	-0.0857954882750623	-0.016032570617212
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	EIF3CL	established			0.312388002872467	0.0542	1.2660007134616131	-0.0834307875791394	-0.0134947744884664
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	EIF3G	established			0.2510029077529907	0.0966	1.0150228735845066	-0.0926846574750127	-0.0160884336695172
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	EIF3C	established			0.1975814998149871	0.1284	0.8914349762671656	-0.0986219483997502	-0.006157564037242
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	POLR1B	established			0.1070592552423477	0.4474	0.3493040202393891	-0.0796290121660221	0.0064251300990651
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	RIOK2	established			0.446930855512619	0.0002	3.6989700043360187	-0.0511019715638009	0.003588848503769
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	AATF	established			0.4230121076107025	0.0004	3.3979400086720375	-0.06030731095925	-0.0005916128615358
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	XPO1	established			0.94213604927063	0.0		-0.0772227785965016	-0.0162864214120539
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	BBIP1	novel	3.0	BBSome component required for primary cilia assembly and microtubule stability. While unexpected in this cluster, some ribosomal proteins have ciliary functions. Connection may be indirect through cytoskeletal organization affecting nucleolar structure.	0.1684725284576416	0.2368	0.6256183019491178	-0.0601918289071385	-0.0020242565758803
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	DDX18	novel	4.0	RNA helicase with established roles in R-loop resolution and pluripotency maintenance. While it has some connection to nucleolar function and rDNA loci, its role in ribosome biogenesis is partially characterized. Lower priority as the connection is not entirely novel.	0.235424056649208	0.015	1.8239087409443189	-0.0868951434076243	-0.0062665164854196
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	DDX10	novel	4.0	RNA helicase primarily characterized in innate immunity and inflammasome activation. No established role in ribosome biogenesis, but DDX family helicases are known to function in RNA processing. Plausible but not highly surprising connection.	0.6184195280075073	0.0046	2.337242168318426	-0.0751401527260175	-0.0022264501431959
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	SRFBP1	novel	5.0	Involved in transcriptional regulation and SLC2A4 processing. Limited characterization overall. Potential role in regulating ribosomal gene transcription, but function remains unclear.	0.4416521787643432	0.001	3.0	-0.0506858556459489	0.0032265710544895
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	PPRC1	novel	6.0	Coactivator for mitochondrial biogenesis and CREB/NRF1 targets. While it regulates transcription related to cell growth, no direct link to ribosome biogenesis is established. May coordinate mitochondrial and ribosomal biogenesis for cellular growth programs.	0.109085202217102	0.389	0.41005039867429227	-0.0604257174440744	-0.0013279719897328
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	ANAPC2	novel	6.0	Core component of APC/C ubiquitin ligase controlling cell cycle progression. No established role in ribosome biogenesis. May regulate stability of ribosome biogenesis factors or coordinate ribosome production with cell cycle.	0.0024340003728866	0.9976	0.001043559529513782	-0.0677400713738598	-0.0031009458020983
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	ZCCHC9	novel	7.0	Known as transcriptional regulator (NF-kappa-B, serum response element), but limited functional characterization overall. No established role in ribosome biogenesis. May regulate transcription of ribosomal genes or rRNA processing factors.	0.4290350079536438	0.0002	3.6989700043360187	-0.0773204294941375	-0.0044139681889379
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	HK2	novel	9.0	Hexokinase 2 is well-established in glycolysis and mitochondrial function, with no known role in ribosome biogenesis. Its presence in this highly specific cluster suggests a surprising novel connection between glucose metabolism and ribosome assembly. Could represent metabolic regulation of ribosome production or energy coupling to translation machinery.	0.349432110786438	0.002	2.6989700043360187	-0.0795787814541975	-0.0110614365599493
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	RPS10-NUDT3	uncharacterized	7.0	Fusion gene or readthrough transcript with minimal characterization. RPS10 component is established in ribosome function, but the fusion product's role is unclear.	0.3146231770515442	0.0184	1.7351821769904636	-0.0765537201665544	-0.0110430954260118
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	ENSG00000280148	uncharacterized	9.0	No functional annotation provided. Completely uncharacterized gene clustering with ribosome biogenesis factors. High potential for novel discovery in 40S assembly pathway.	0.671220064163208	0.0		-0.0739696993408853	-0.0067843209775767
2	Ribosome biogenesis and small ribosomal subunit (40S) assembly	High	This cluster shows HIGH confidence for ribosome biogenesis and 40S small ribosomal subunit assembly. Over 75% of genes are established components: 22 ribosomal proteins (RPS family), 13 SSU processome/pre-rRNA processing factors (UTP, BMS1, PNO1, etc.), 5 translation initiation factors (EIF3 complex), and supporting factors (POLR1B for rRNA transcription, XPO1 for nuclear export, RIOK2 for late maturation). The morphological phenotypes likely reflect disrupted protein synthesis affecting cellular architecture. Key discoveries: Two completely uncharacterized genes (ENSG00000280148, LOC102723573) represent high-priority targets for novel ribosome biogenesis factor identification. HK2 (hexokinase 2) is the most surprising finding - a glycolytic enzyme with no known ribosomal function, suggesting unexpected metabolic coupling to translation machinery. ANAPC2 (APC/C component) and PPRC1 (mitochondrial biogenesis coactivator) suggest novel regulatory connections between cell cycle, metabolism, and ribosome production.	nucleus_COX4_mean	LOC102723573	uncharacterized	9.0	No functional annotation provided. Completely uncharacterized gene in a highly coherent ribosome biogenesis cluster. Strong candidate for novel ribosomal function.	0.2535454630851745	0.0216	1.665546248849069	-0.0875169005277554	-0.0113454864431485
